Url;Zestimate;Price;Rent Zestimate;Days On Zillow;Bathrooms;Bedrooms;Living Area;Lot Size;Home Type;Street Address;City;Zip;State;Country;Broker Name;Has 3D Model;Has Image;Has Video;isZillowOwned;sgapt;statusText;statusType
https://www.zillow.com/homedetails/1281-Minton-Dr-Big-Bear-City-CA-92314/17621310_zpid/;498800;499000;2600;Not specified;2;3;1128;;SINGLE_FAMILY;1281 Minton Dr;Big Bear City;92314;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1635-Shenandoah-Way-Big-Bear-City-CA-92314/2061680040_zpid/;1436140;1535000;;Not specified;4;3;2936;;SINGLE_FAMILY;1635 Shenandoah Way;Big Bear City;92314;CA;USA;ALL STAR REALTY;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE
https://www.zillow.com/homedetails/1130-Rocky-Mountain-Rd-Big-Bear-City-CA-92314/2069762567_zpid/;939300;965000;;Not specified;2;3;2425;;SINGLE_FAMILY;1130 Rocky Mountain Rd;Big Bear City;92314;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE
https://www.zillow.com/homedetails/277-Greenspot-Blvd-Big-Bear-City-CA-92314/2070206905_zpid/;498900;499000;2699;Not specified;3;3;1344;;SINGLE_FAMILY;277 Greenspot Blvd;Big Bear City;92314;CA;USA;COLDWELL BANKER SKY RIDGE RLTY;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/305-Lookout-Dr-Big-Bear-City-CA-92314/137654762_zpid/;876523;900000;4500;Not specified;2;3;2758;;SINGLE_FAMILY;305 Lookout Dr;Big Bear City;92314;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/329-E-Sherwood-Blvd-Big-Bear-City-CA-92314/82915889_zpid/;490500;630000;2999;Not specified;2;3;1689;;SINGLE_FAMILY;329 E Sherwood Blvd;Big Bear City;92314;CA;USA;Rodeo Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/369-Greenspot-Blvd-Big-Bear-City-CA-92314/2070007559_zpid/;464900;380000;;Not specified;2;3;1322;;SINGLE_FAMILY;369 Greenspot Blvd;Big Bear City;92314;CA;USA;Harcourts Prime Properties;FALSO;VERDADERO;FALSO;FALSO;Unknown Listed By;Auction;FOR_SALE
https://www.zillow.com/homedetails/1009-Heritage-Trl-Big-Bear-City-CA-92314/64824461_zpid/;963217;1010000;4113;Not specified;2;4;2334;;SINGLE_FAMILY;1009 Heritage Trl;Big Bear City;92314;CA;USA;RE/MAX Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1194-Alameda-Ct-Big-Bear-City-CA-92314/2067030377_zpid/;;1100000;;Not specified;3;4;2421;;SINGLE_FAMILY;1194 Alameda Ct;Big Bear City;92314;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE
https://www.zillow.com/homedetails/1658-Tuolumne-Rd-Big-Bear-City-CA-92314/2070298628_zpid/;1799652;1900000;1950;Not specified;6;5;4400;;SINGLE_FAMILY;1658 Tuolumne Rd;Big Bear City;92314;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE
https://www.zillow.com/homedetails/1242-Panorama-Dr-Big-Bear-City-CA-92314/243182413_zpid/;637891;655000;3696;Not specified;3;3;2111;;SINGLE_FAMILY;1242 Panorama Dr;Big Bear City;92314;CA;USA;Re/Max Area Experts;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/46125-Vale-Dr-Big-Bear-City-CA-92314/17392574_zpid/;851800;950000;3658;Not specified;3;5;3108;;SINGLE_FAMILY;46125 Vale Dr;Big Bear City;92314;CA;USA;Tiempo Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/764-Panamint-Mountain-Dr-Big-Bear-City-CA-92314/17392281_zpid/;537945;549900;2999;Not specified;3;4;1636;;SINGLE_FAMILY;764 Panamint Mountain Dr;Big Bear City;92314;CA;USA;Keller Williams Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1048-Hemlock-Ln-Big-Bear-City-CA-92314/17394591_zpid/;634900;649000;3127;Not specified;3;4;1974;;SINGLE_FAMILY;1048 Hemlock Ln;Big Bear City;92314;CA;USA;Bruin Trojan Realtors, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1842-Baldwin-Lake-Rd-Big-Bear-City-CA-92314/82894140_zpid/;493900;495000;3069;Not specified;3;3;1807;;SINGLE_FAMILY;1842 Baldwin Lake Rd;Big Bear City;92314;CA;USA;Compass;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
