Url;Zestimate;Price;Rent Zestimate;Days On Zillow;Bathrooms;Bedrooms;Living Area;Lot Size;Home Type;Street Address;City;Zip;State;Country;Broker Name;Has 3D Model;Has Image;Has Video;isZillowOwned;sgapt;statusText;statusType
https://www.zillow.com/homedetails/38609-Talbot-Dr-Big-Bear-Lake-CA-92315/17382125_zpid/;1344400;1400000;4751;Not specified;4;3;2184;;SINGLE_FAMILY;38609 Talbot Dr;Big Bear Lake;92315;CA;USA;Realty Masters & Associates;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42625-Alta-Vista-Ave-Big-Bear-Lake-CA-92315/17619553_zpid/;612618;614000;2999;Not specified;3;3;1700;;SINGLE_FAMILY;42625 Alta Vista Ave;Big Bear Lake;92315;CA;USA;Compass;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/780-N-Star-Dr-Big-Bear-Lake-CA-92315/17618720_zpid/;2320000;2499000;6332;Not specified;7;7;5365;;SINGLE_FAMILY;780 N Star Dr;Big Bear Lake;92315;CA;USA;RE/MAX Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42756-Castlewood-Dr-Big-Bear-Lake-CA-92315/17390045_zpid/;1135474;1215000;5554;Not specified;4;5;3664;;SINGLE_FAMILY;42756 Castlewood Dr;Big Bear Lake;92315;CA;USA;RE/MAX ONE;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/40144-Hillcrest-Dr-Big-Bear-Lake-CA-92315/17383855_zpid/;604000;649000;2414;Not specified;3;3;1356;;SINGLE_FAMILY;40144 Hillcrest Dr;Big Bear Lake;92315;CA;USA;Keller Williams North Valley;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/591-Douglas-St-Big-Bear-Lake-CA-92315/64674588_zpid/;598400;599900;2499;Not specified;2;3;1361;;SINGLE_FAMILY;591 Douglas St;Big Bear Lake;92315;CA;USA;RE/MAX Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/756-Manzanita-Ct-Big-Bear-Lake-CA-92315/17382229_zpid/;1327782;1399000;5486;Not specified;3;3;3081;;SINGLE_FAMILY;756 Manzanita Ct;Big Bear Lake;92315;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/732-Conklin-Rd-Big-Bear-Lake-CA-92315/17385683_zpid/;559190;565000;2499;Not specified;2;3;1287;;SINGLE_FAMILY;732 Conklin Rd;Big Bear Lake;92315;CA;USA;RE/MAX TIME REALTY;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42620-Cedar-Ave-Big-Bear-Lake-CA-92315/59203341_zpid/;;699000;2590;Not specified;2;3;1408;;SINGLE_FAMILY;42620 Cedar Ave;Big Bear Lake;92315;CA;USA;Dwyer Real Estate & Development;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/43368-Ridge-Crest-Dr-Big-Bear-Lake-CA-92315/2060770379_zpid/;;730000;;Not specified;3;5;2048;;SINGLE_FAMILY;43368 Ridge Crest Dr;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42401-Heavenly-Valley-Rd-Big-Bear-Lake-CA-92315/17619231_zpid/;979384;1029900;4772;Not specified;3;3;3232;;SINGLE_FAMILY;42401 Heavenly Valley Rd;Big Bear Lake;92315;CA;USA;RE/MAX Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/38969-N-Bay-Dr-Big-Bear-Lake-CA-92315/2066544931_zpid/;2158173;2399000;;Not specified;4;5;2764;;SINGLE_FAMILY;38969 N Bay Dr;Big Bear Lake;92315;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/40128-Hillcrest-Dr-Big-Bear-Lake-CA-92315/17383873_zpid/;430391;438000;2327;Not specified;1;3;1172;;SINGLE_FAMILY;40128 Hillcrest Dr;Big Bear Lake;92315;CA;USA;RE/MAX OLYMPIC;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1144-Sheephorn-Rd-Big-Bear-Lake-CA-92315/2064094293_zpid/;566000;525000;2329;Not specified;2;3;1200;;SINGLE_FAMILY;1144 Sheephorn Rd;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/791-Cove-Dr-Big-Bear-Lake-CA-92315/17382226_zpid/;4290900;4855356;20182;Not specified;9;9;7236;;SINGLE_FAMILY;791 Cove Dr;Big Bear Lake;92315;CA;USA;Choice Real Estate Brokers;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/465-Temple-Ln-Big-Bear-Lake-CA-92315/17384247_zpid/;;625000;3229;Not specified;2;3;2039;;SINGLE_FAMILY;465 Temple Ln;Big Bear Lake;92315;CA;USA;Corcoran Global Living;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/666-Butte-Ave-Big-Bear-Lake-CA-92315/2067823885_zpid/;806200;824888;3073;Not specified;3;4;2012;;SINGLE_FAMILY;666 Butte Ave;Big Bear Lake;92315;CA;USA;eXp Realty of California, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/41984-Mapleleaf-Dr-Big-Bear-Lake-CA-92315/17618680_zpid/;861226;899000;3353;Not specified;3;4;2156;;SINGLE_FAMILY;41984 Mapleleaf Dr;Big Bear Lake;92315;CA;USA;Berkshire Hathaway HomeService;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/41599-Stonebridge-Rd-Big-Bear-Lake-CA-92315/17386197_zpid/;1284600;1400000;5900;Not specified;4;4;3343;;SINGLE_FAMILY;41599 Stonebridge Rd;Big Bear Lake;92315;CA;USA;Re/Max Area Experts;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/39363-Aurora-Rd-Big-Bear-Lake-CA-92315/17382622_zpid/;;4650000;16179;Not specified;5;6;6750;;SINGLE_FAMILY;39363 Aurora Rd;Big Bear Lake;92315;CA;USA;Re/Max Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/185-Teakwood-Dr-Big-Bear-Lake-CA-92315/17390043_zpid/;1146000;1174900;5041;Not specified;3;3;2005;;SINGLE_FAMILY;185 Teakwood Dr;Big Bear Lake;92315;CA;USA;HomeSmart, Evergreen Realty;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/934-Menlo-Dr-Big-Bear-Lake-CA-92315/17386541_zpid/;640435;649900;2999;Not specified;2;3;1636;;SINGLE_FAMILY;934 Menlo Dr;Big Bear Lake;92315;CA;USA;Kristine Garcia, Broker;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/805-Rayo-Ln-Big-Bear-Lake-CA-92315/17382248_zpid/;621739;639900;2314;Not specified;2;3;1244;;SINGLE_FAMILY;805 Rayo Ln;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1224-Redwood-Dr-Big-Bear-Lake-CA-92315/17619987_zpid/;1021156;1074900;4095;Not specified;4;4;2553;;SINGLE_FAMILY;1224 Redwood Dr;Big Bear Lake;92315;CA;USA;PLF Real Estate Solutions;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/43396-Primrose-Dr-Big-Bear-Lake-CA-92315/17386876_zpid/;807338;824900;2999;Not specified;3;3;1899;;SINGLE_FAMILY;43396 Primrose Dr;Big Bear Lake;92315;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42618-Peregrine-Ave-Big-Bear-Lake-CA-92315/17619686_zpid/;445206;449000;2157;Not specified;1;3;680;;SINGLE_FAMILY;42618 Peregrine Ave;Big Bear Lake;92315;CA;USA;VENTURE REAL ESTATE;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/484-Edgemoor-Rd-Big-Bear-Lake-CA-92315/17383534_zpid/;667200;795000;2999;Not specified;2;3;2116;;SINGLE_FAMILY;484 Edgemoor Rd;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/796-Cove-Dr-Big-Bear-Lake-CA-92315/17382237_zpid/;1115457;1195000;3989;Not specified;2;3;1892;;SINGLE_FAMILY;796 Cove Dr;Big Bear Lake;92315;CA;USA;RE/MAX Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/43166-Sunset-Dr-Big-Bear-Lake-CA-92315/17621046_zpid/;567230;589000;2484;Not specified;2;3;1334;;SINGLE_FAMILY;43166 Sunset Dr;Big Bear Lake;92315;CA;USA;RE/MAX BIG BEAR;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/595-Killington-Way-Big-Bear-Lake-CA-92315/17618966_zpid/;1168700;1249000;4758;Not specified;3;3;2888;;SINGLE_FAMILY;595 Killington Way;Big Bear Lake;92315;CA;USA;BHG Desert Lifestyle Properties;FALSO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42580-Willow-Ave-Big-Bear-Lake-CA-92315/137976992_zpid/;784948;799900;2813;Not specified;3;4;1686;;SINGLE_FAMILY;42580 Willow Ave;Big Bear Lake;92315;CA;USA;ALL STAR REALTY;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE
https://www.zillow.com/homedetails/1179-Sheephorn-Rd-Big-Bear-Lake-CA-92315/2061303780_zpid/;;599900;;Not specified;2;3;1140;;SINGLE_FAMILY;1179 Sheephorn Rd;Big Bear Lake;92315;CA;USA;Re/Max Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/518-Waynoka-Ln-Big-Bear-Lake-CA-92315/17384351_zpid/;593132;595000;2392;Not specified;2;3;1284;;SINGLE_FAMILY;518 Waynoka Ln;Big Bear Lake;92315;CA;USA;WHEELER STEFFEN SOTHEBY'S INT;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/112-Eagle-Dr-Big-Bear-Lake-CA-92315/17385978_zpid/;1604300;2100000;6713;Not specified;4;5;4159;;SINGLE_FAMILY;112 Eagle Dr;Big Bear Lake;92315;CA;USA;Mills Realty of California;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/43076-Moonridge-Rd-Big-Bear-Lake-CA-92315/17620828_zpid/;818303;829000;3586;Not specified;3;4;2748;;SINGLE_FAMILY;43076 Moonridge Rd;Big Bear Lake;92315;CA;USA;Wheeler Steffen Sotheby's Intl;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/40031-Hillcrest-Dr-Big-Bear-Lake-CA-92315/17383772_zpid/;679514;699900;2556;Not specified;2;3;1415;;SINGLE_FAMILY;40031 Hillcrest Dr;Big Bear Lake;92315;CA;USA;Vacasa Real Estate Corp.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/872-Conklin-Rd-Big-Bear-Lake-CA-92315/17385696_zpid/;775100;799000;2999;Not specified;2;4;1728;;SINGLE_FAMILY;872 Conklin Rd;Big Bear Lake;92315;CA;USA;Charis Real Estate;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/426-Eagle-Lake-Dr-Big-Bear-Lake-CA-92315/2091738140_zpid/;1624000;1790000;7020;Not specified;3;5;3527;;SINGLE_FAMILY;426 Eagle Lake Dr;Big Bear Lake;92315;CA;USA;Re/Max Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/41562-Park-Ave-Big-Bear-Lake-CA-92315/17386141_zpid/;629203;649900;2749;Not specified;2;3;1458;;SINGLE_FAMILY;41562 Park Ave;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/39209-Big-Bear-Blvd-Big-Bear-Lake-CA-92315/17382983_zpid/;507000;650000;2100;Not specified;2;3;948;;SINGLE_FAMILY;39209 Big Bear Blvd;Big Bear Lake;92315;CA;USA;Jonathan Whitesides, Broker;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/205-Lagunita-Ln-Big-Bear-Lake-CA-92315/17383460_zpid/;3729600;5895000;22993;Not specified;7;7;5734;;SINGLE_FAMILY;205 Lagunita Ln;Big Bear Lake;92315;CA;USA;WHEELER STEFFEN SOTHEBY'S INT.;VERDADERO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/871-Elm-St-Big-Bear-Lake-CA-92315/17619865_zpid/;569366;589000;2999;Not specified;2;3;1520;;SINGLE_FAMILY;871 Elm St;Big Bear Lake;92315;CA;USA;Mountain Lake Properties, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42255-Castle-Crag-Rd-Big-Bear-Lake-CA-92315/82910601_zpid/;1410009;1490000;6735;Not specified;4;4;3300;;SINGLE_FAMILY;42255 Castle Crag Rd;Big Bear Lake;92315;CA;USA;Re/Max Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/41941-Evergreen-Dr-Big-Bear-Lake-CA-92315/17618673_zpid/;774500;799900;3129;Not specified;4;4;1970;;SINGLE_FAMILY;41941 Evergreen Dr;Big Bear Lake;92315;CA;USA;Platinum Finance Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/729-Cove-Dr-Big-Bear-Lake-CA-92315/17382174_zpid/;1125000;1200000;5297;Not specified;3;3;1708;;SINGLE_FAMILY;729 Cove Dr;Big Bear Lake;92315;CA;USA;Re/Max Big Bear;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/40072-Lakeview-Dr-Big-Bear-Lake-CA-92315/17383424_zpid/;763774;799999;2650;Not specified;3;3;1570;;SINGLE_FAMILY;40072 Lakeview Dr;Big Bear Lake;92315;CA;USA;Compass;VERDADERO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/1229-Alpenweg-Dr-Big-Bear-Lake-CA-92315/17620064_zpid/;750000;759500;3141;Not specified;2;3;1880;;SINGLE_FAMILY;1229 Alpenweg Dr;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42538-La-Placida-Ave-Big-Bear-Lake-CA-92315/137976824_zpid/;639900;649900;2314;Not specified;2;3;1119;;SINGLE_FAMILY;42538 La Placida Ave;Big Bear Lake;92315;CA;USA;BHHS CA Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/580-Talmadge-Rd-Big-Bear-Lake-CA-92315/17384583_zpid/;670200;665000;2878;Not specified;2;3;1646;;SINGLE_FAMILY;580 Talmadge Rd;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/430-Gibralter-Rd-Big-Bear-Lake-CA-92315/17384169_zpid/;874900;1199999;4902;Not specified;2;4;1273;;SINGLE_FAMILY;430 Gibralter Rd;Big Bear Lake;92315;CA;USA;Coldwell Banker Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/42384-Eagle-Ridge-Dr-Big-Bear-Lake-CA-92315/82910647_zpid/;1278260;1400000;5594;Not specified;4;4;3453;;SINGLE_FAMILY;42384 Eagle Ridge Dr;Big Bear Lake;92315;CA;USA;Re/Max Area Experts;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/441-Santa-Clara-Blvd-Big-Bear-Lake-CA-92315/17619198_zpid/;689500;700000;2999;Not specified;2;3;1746;;SINGLE_FAMILY;441 Santa Clara Blvd;Big Bear Lake;92315;CA;USA;Compass;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/39179-Chincapin-Rd-Big-Bear-Lake-CA-92315/17382558_zpid/;628333;650000;2999;Not specified;2;4;2160;;SINGLE_FAMILY;39179 Chincapin Rd;Big Bear Lake;92315;CA;USA;Keller Williams Big Bear Lake Arrowhead;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/193-Lagunita-Ln-Big-Bear-Lake-CA-92315/69002029_zpid/;1851100;1724000;7906;Not specified;5;5;5210;;SINGLE_FAMILY;193 Lagunita Ln;Big Bear Lake;92315;CA;USA;;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/832-Menlo-Dr-Big-Bear-Lake-CA-92315/17621147_zpid/;1123825;1199900;4837;Not specified;4;5;3087;;SINGLE_FAMILY;832 Menlo Dr;Big Bear Lake;92315;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/39996-Glenview-Rd-Big-Bear-Lake-CA-92315/17383988_zpid/;686874;699000;2598;Not specified;3;3;1456;;SINGLE_FAMILY;39996 Glenview Rd;Big Bear Lake;92315;CA;USA;KW Temecula;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
